cfid,spotdate,spread
BMYX_SF_XR_USD_10Y,2017-01-05,105.23
BMYX_SF_XR_USD_10Y,2017-01-06,105.65
BMYX_SF_XR_USD_10Y,2017-01-09,106.16
BMYX_SF_XR_USD_10Y,2017-01-10,107.19
BMYX_SF_XR_USD_10Y,2017-01-11,107.95
BMYX_SF_XR_USD_10Y,2017-01-12,107.84
BMYX_SF_XR_USD_10Y,2017-01-13,108.16
BMYX_SF_XR_USD_10Y,2017-01-16,107.68
BMYX_SF_XR_USD_10Y,2017-01-17,107.69
BMYX_SF_XR_USD_10Y,2017-01-18,108.26
BMYX_SF_XR_USD_10Y,2017-01-19,107.67
BMYX_SF_XR_USD_10Y,2017-01-20,107.9
BMYX_SF_XR_USD_5Y,2017-01-02,92.51
BMYX_SF_XR_USD_5Y,2017-01-03,92.51
BMYX_SF_XR_USD_5Y,2017-01-04,89.71
BMYX_SF_XR_USD_5Y,2017-01-05,86.57
BMYX_SF_XR_USD_5Y,2017-01-06,87.22
BMYX_SF_XR_USD_5Y,2017-01-09,87.92
BMYX_SF_XR_USD_5Y,2017-01-10,89.29
BMYX_SF_XR_USD_5Y,2017-01-11,90.3
BMYX_SF_XR_USD_5Y,2017-01-12,90.09
BMYX_SF_XR_USD_5Y,2017-01-13,90.57
BMYX_SF_XR_USD_5Y,2017-01-16,89.82
BMYX_SF_XR_USD_5Y,2017-01-17,89.84
BMYX_SF_XR_USD_5Y,2017-01-18,90.67
BMYX_SF_XR_USD_5Y,2017-01-19,89.79
BMYX_SF_XR_USD_5Y,2017-01-20,90.09
BNDES_SF_CR_USD_10Y,2017-01-02,391.64
BNDES_SF_CR_USD_10Y,2017-01-03,387.08
BNDES_SF_CR_USD_10Y,2017-01-04,375.5
BNDES_SF_CR_USD_10Y,2017-01-05,375.12
BNDES_SF_CR_USD_10Y,2017-01-06,375.95
BNDES_SF_CR_USD_10Y,2017-01-09,375.75
BNDES_SF_CR_USD_10Y,2017-01-10,375.84
BNDES_SF_CR_USD_10Y,2017-01-11,370.17
BNDES_SF_CR_USD_10Y,2017-01-12,370.84
BNDES_SF_CR_USD_10Y,2017-01-13,366.71
BNDES_SF_CR_USD_10Y,2017-01-16,366.33
BNDES_SF_CR_USD_10Y,2017-01-17,364.56
BNDES_SF_CR_USD_10Y,2017-01-18,371.41
BNDES_SF_CR_USD_10Y,2017-01-19,371.72
BNDES_SF_CR_USD_10Y,2017-01-20,369.14
BNDES_SF_CR_USD_5Y,2017-01-02,342.0
BNDES_SF_CR_USD_5Y,2017-01-03,337.43
BNDES_SF_CR_USD_5Y,2017-01-04,325.92
BNDES_SF_CR_USD_5Y,2017-01-05,325.82
BNDES_SF_CR_USD_5Y,2017-01-06,326.07
BNDES_SF_CR_USD_5Y,2017-01-09,326.05
BNDES_SF_CR_USD_5Y,2017-01-10,326.04
BNDES_SF_CR_USD_5Y,2017-01-11,320.37
BNDES_SF_CR_USD_5Y,2017-01-12,321.22
BNDES_SF_CR_USD_5Y,2017-01-13,316.72
BNDES_SF_CR_USD_5Y,2017-01-16,316.58
BNDES_SF_CR_USD_5Y,2017-01-17,315.38
BNDES_SF_CR_USD_5Y,2017-01-18,320.87
BNDES_SF_CR_USD_5Y,2017-01-19,321.49
BNDES_SF_CR_USD_5Y,2017-01-20,319.31
BNPFR_SF_MM_EUR_10Y,2017-01-02,112.36
BNPFR_SF_MM_EUR_10Y,2017-01-03,109.57
BNPFR_SF_MM_EUR_10Y,2017-01-04,108.61
BNPFR_SF_MM_EUR_10Y,2017-01-05,107.67
BNPFR_SF_MM_EUR_10Y,2017-01-06,107.68
BNPFR_SF_MM_EUR_10Y,2017-01-09,109.57
BNPFR_SF_MM_EUR_10Y,2017-01-10,111.92
BNPFR_SF_MM_EUR_10Y,2017-01-11,114.26
BNPFR_SF_MM_EUR_10Y,2017-01-12,114.26
BNPFR_SF_MM_EUR_10Y,2017-01-13,109.56
BNPFR_SF_MM_EUR_10Y,2017-01-16,111.44
BNPFR_SF_MM_EUR_10Y,2017-01-17,112.4
BNPFR_SF_MM_EUR_10Y,2017-01-18,111.47
BNPFR_SF_MM_EUR_10Y,2017-01-19,110.52
BNPFR_SF_MM_EUR_10Y,2017-01-20,108.63
BNPFR_SF_MM_EUR_5Y,2017-01-02,81.83
BNPFR_SF_MM_EUR_5Y,2017-01-03,78.95
BNPFR_SF_MM_EUR_5Y,2017-01-04,78.0
BNPFR_SF_MM_EUR_5Y,2017-01-05,77.07
BNPFR_SF_MM_EUR_5Y,2017-01-06,77.05
BNPFR_SF_MM_EUR_5Y,2017-01-09,78.97
BNPFR_SF_MM_EUR_5Y,2017-01-10,81.36
BNPFR_SF_MM_EUR_5Y,2017-01-11,83.75
BNPFR_SF_MM_EUR_5Y,2017-01-12,83.75
BNPFR_SF_MM_EUR_5Y,2017-01-13,78.96
BNPFR_SF_MM_EUR_5Y,2017-01-16,80.87
BNPFR_SF_MM_EUR_5Y,2017-01-17,81.85
BNPFR_SF_MM_EUR_5Y,2017-01-18,80.86
BNPFR_SF_MM_EUR_5Y,2017-01-19,79.89
BNPFR_SF_MM_EUR_5Y,2017-01-20,77.98
BNPFR_SU_MM_EUR_10Y,2017-01-02,235.44
BNPFR_SU_MM_EUR_10Y,2017-01-03,230.9
BNPFR_SU_MM_EUR_10Y,2017-01-04,228.27
BNPFR_SU_MM_EUR_10Y,2017-01-05,228.22
BNPFR_SU_MM_EUR_10Y,2017-01-06,228.38
BNPFR_SU_MM_EUR_10Y,2017-01-09,229.28
BNPFR_SU_MM_EUR_10Y,2017-01-10,238.01
BNPFR_SU_MM_EUR_10Y,2017-01-11,251.3
BNPFR_SU_MM_EUR_10Y,2017-01-12,252.68
BNPFR_SU_MM_EUR_10Y,2017-01-13,255.69
BNPFR_SU_MM_EUR_10Y,2017-01-16,252.03
BNPFR_SU_MM_EUR_10Y,2017-01-17,252.93
BNPFR_SU_MM_EUR_10Y,2017-01-18,254.02
BNPFR_SU_MM_EUR_10Y,2017-01-19,252.88
BNPFR_SU_MM_EUR_10Y,2017-01-20,235.89
BNPFR_SU_MM_EUR_5Y,2017-01-02,192.89
BNPFR_SU_MM_EUR_5Y,2017-01-03,188.02
BNPFR_SU_MM_EUR_5Y,2017-01-04,185.54
BNPFR_SU_MM_EUR_5Y,2017-01-05,185.56
BNPFR_SU_MM_EUR_5Y,2017-01-06,185.57
BNPFR_SU_MM_EUR_5Y,2017-01-09,186.55
BNPFR_SU_MM_EUR_5Y,2017-01-10,195.4
BNPFR_SU_MM_EUR_5Y,2017-01-11,210.78
BNPFR_SU_MM_EUR_5Y,2017-01-12,212.65
BNPFR_SU_MM_EUR_5Y,2017-01-13,215.63
BNPFR_SU_MM_EUR_5Y,2017-01-16,209.66
BNPFR_SU_MM_EUR_5Y,2017-01-17,210.35
BNPFR_SU_MM_EUR_5Y,2017-01-18,211.91
BNPFR_SU_MM_EUR_5Y,2017-01-19,210.23
BNPFR_SU_MM_EUR_5Y,2017-01-20,194.43
BNPP_SF_MM_EUR_10Y,2017-01-02,114.44
BNPP_SF_MM_EUR_10Y,2017-01-03,112.04
BNPP_SF_MM_EUR_10Y,2017-01-04,111.54
BNPP_SF_MM_EUR_10Y,2017-01-05,110.57
BNPP_SF_MM_EUR_10Y,2017-01-06,110.34
BNPP_SF_MM_EUR_10Y,2017-01-09,111.8
BNPP_SF_MM_EUR_10Y,2017-01-10,114.22
BNPP_SF_MM_EUR_10Y,2017-01-11,116.89
BNPP_SF_MM_EUR_10Y,2017-01-12,117.14
BNPP_SF_MM_EUR_10Y,2017-01-13,112.52
BNPP_SF_MM_EUR_10Y,2017-01-16,113.49
BNPP_SF_MM_EUR_10Y,2017-01-17,114.48
BNPP_SF_MM_EUR_10Y,2017-01-18,114.0
BNPP_SF_MM_EUR_10Y,2017-01-19,113.03
BNPP_SF_MM_EUR_10Y,2017-01-20,112.04
BNPP_SF_MM_EUR_5Y,2017-01-02,83.92
BNPP_SF_MM_EUR_5Y,2017-01-03,81.45
BNPP_SF_MM_EUR_5Y,2017-01-04,80.96
BNPP_SF_MM_EUR_5Y,2017-01-05,80.0
BNPP_SF_MM_EUR_5Y,2017-01-06,79.73
BNPP_SF_MM_EUR_5Y,2017-01-09,81.22
BNPP_SF_MM_EUR_5Y,2017-01-10,83.68
BNPP_SF_MM_EUR_5Y,2017-01-11,86.4
BNPP_SF_MM_EUR_5Y,2017-01-12,86.64
BNPP_SF_MM_EUR_5Y,2017-01-13,81.95
BNPP_SF_MM_EUR_5Y,2017-01-16,82.94
BNPP_SF_MM_EUR_5Y,2017-01-17,83.94
BNPP_SF_MM_EUR_5Y,2017-01-18,83.41
BNPP_SF_MM_EUR_5Y,2017-01-19,82.41
BNPP_SF_MM_EUR_5Y,2017-01-20,81.43
BNPP_SU_MM_EUR_10Y,2017-01-02,229.31
BNPP_SU_MM_EUR_10Y,2017-01-03,227.07
BNPP_SU_MM_EUR_10Y,2017-01-04,223.84
BNPP_SU_MM_EUR_10Y,2017-01-05,223.79
BNPP_SU_MM_EUR_10Y,2017-01-06,223.85
BNPP_SU_MM_EUR_10Y,2017-01-09,224.36
BNPP_SU_MM_EUR_10Y,2017-01-10,228.71
BNPP_SU_MM_EUR_10Y,2017-01-11,244.17
BNPP_SU_MM_EUR_10Y,2017-01-12,249.01
BNPP_SU_MM_EUR_10Y,2017-01-13,242.82
BNPP_SU_MM_EUR_10Y,2017-01-16,244.97
BNPP_SU_MM_EUR_10Y,2017-01-17,250.36
BNPP_SU_MM_EUR_10Y,2017-01-18,249.3
BNPP_SU_MM_EUR_10Y,2017-01-19,249.29
BNPP_SU_MM_EUR_10Y,2017-01-20,248.12
BNPP_SU_MM_EUR_5Y,2017-01-02,191.41
BNPP_SU_MM_EUR_5Y,2017-01-03,188.99
BNPP_SU_MM_EUR_5Y,2017-01-04,185.78
BNPP_SU_MM_EUR_5Y,2017-01-05,185.8
BNPP_SU_MM_EUR_5Y,2017-01-06,185.8
BNPP_SU_MM_EUR_5Y,2017-01-09,186.31
BNPP_SU_MM_EUR_5Y,2017-01-10,190.73
BNPP_SU_MM_EUR_5Y,2017-01-11,206.43
BNPP_SU_MM_EUR_5Y,2017-01-12,211.36
BNPP_SU_MM_EUR_5Y,2017-01-13,204.98
BNPP_SU_MM_EUR_5Y,2017-01-16,207.18
BNPP_SU_MM_EUR_5Y,2017-01-17,212.62
BNPP_SU_MM_EUR_5Y,2017-01-18,211.4
BNPP_SU_MM_EUR_5Y,2017-01-19,211.4
BNPP_SU_MM_EUR_5Y,2017-01-20,210.19
BNSI_SF_MM_EUR_10Y,2017-01-02,340.62
BNSI_SF_MM_EUR_10Y,2017-01-03,340.62
BNSI_SF_MM_EUR_10Y,2017-01-04,332.65
BNSI_SF_MM_EUR_10Y,2017-01-05,328.57
BNSI_SF_MM_EUR_10Y,2017-01-06,328.52
BNSI_SF_MM_EUR_10Y,2017-01-09,328.91
BNSI_SF_MM_EUR_10Y,2017-01-10,330.72
BNSI_SF_MM_EUR_10Y,2017-01-11,331.47
BNSI_SF_MM_EUR_10Y,2017-01-12,333.29
BNSI_SF_MM_EUR_10Y,2017-01-13,337.27
BNSI_SF_MM_EUR_10Y,2017-01-16,332.44
BNSI_SF_MM_EUR_10Y,2017-01-17,334.32
BNSI_SF_MM_EUR_10Y,2017-01-18,335.77
BNSI_SF_MM_EUR_10Y,2017-01-19,334.26
BNSI_SF_MM_EUR_10Y,2017-01-20,335.15
BNSI_SF_MM_EUR_5Y,2017-01-02,220.41
BNSI_SF_MM_EUR_5Y,2017-01-03,220.4
BNSI_SF_MM_EUR_5Y,2017-01-04,211.27
BNSI_SF_MM_EUR_5Y,2017-01-05,207.41
BNSI_SF_MM_EUR_5Y,2017-01-06,208.63
BNSI_SF_MM_EUR_5Y,2017-01-09,208.83
BNSI_SF_MM_EUR_5Y,2017-01-10,210.68
BNSI_SF_MM_EUR_5Y,2017-01-11,211.03
BNSI_SF_MM_EUR_5Y,2017-01-12,212.91
BNSI_SF_MM_EUR_5Y,2017-01-13,215.89
BNSI_SF_MM_EUR_5Y,2017-01-16,209.91
BNSI_SF_MM_EUR_5Y,2017-01-17,211.54
BNSI_SF_MM_EUR_5Y,2017-01-18,213.11
BNSI_SF_MM_EUR_5Y,2017-01-19,211.41
BNSI_SF_MM_EUR_5Y,2017-01-20,211.41
BOI_SF_CR_USD_10Y,2017-01-02,235.47
BOI_SF_CR_USD_10Y,2017-01-03,234.99
BOI_SF_CR_USD_10Y,2017-01-04,234.94
BOI_SF_CR_USD_10Y,2017-01-05,233.83
BOI_SF_CR_USD_10Y,2017-01-06,233.28
BOI_SF_CR_USD_10Y,2017-01-09,232.89
BOI_SF_CR_USD_10Y,2017-01-10,232.84
BOI_SF_CR_USD_10Y,2017-01-11,232.94
BOI_SF_CR_USD_10Y,2017-01-12,232.99
BOI_SF_CR_USD_10Y,2017-01-13,232.42
BOI_SF_CR_USD_10Y,2017-01-16,232.44
BOI_SF_CR_USD_10Y,2017-01-17,232.41
BOI_SF_CR_USD_10Y,2017-01-18,232.18
BOI_SF_CR_USD_10Y,2017-01-19,232.77
BOI_SF_CR_USD_10Y,2017-01-20,232.42
BOI_SF_CR_USD_5Y,2017-01-02,193.55
BOI_SF_CR_USD_5Y,2017-01-03,193.05
BOI_SF_CR_USD_5Y,2017-01-04,193.07
BOI_SF_CR_USD_5Y,2017-01-05,192.05
BOI_SF_CR_USD_5Y,2017-01-06,191.58
BOI_SF_CR_USD_5Y,2017-01-09,191.16
BOI_SF_CR_USD_5Y,2017-01-10,191.09
BOI_SF_CR_USD_5Y,2017-01-11,191.12
BOI_SF_CR_USD_5Y,2017-01-12,191.13
BOI_SF_CR_USD_5Y,2017-01-13,190.64
BOI_SF_CR_USD_5Y,2017-01-16,190.64
BOI_SF_CR_USD_5Y,2017-01-17,190.64
BOI_SF_CR_USD_5Y,2017-01-18,190.56
BOI_SF_CR_USD_5Y,2017-01-19,190.71
BOI_SF_CR_USD_5Y,2017-01-20,190.59
BOP_SF_MM_EUR_10Y,2017-01-02,621.4
BOP_SF_MM_EUR_10Y,2017-01-03,621.62
BOP_SF_MM_EUR_10Y,2017-01-04,629.38
BOP_SF_MM_EUR_10Y,2017-01-05,621.65
BOP_SF_MM_EUR_10Y,2017-01-06,621.14
BOP_SF_MM_EUR_10Y,2017-01-09,621.87
BOP_SF_MM_EUR_10Y,2017-01-10,621.86
BOP_SF_MM_EUR_10Y,2017-01-11,618.35
BOP_SF_MM_EUR_10Y,2017-01-12,621.73
BOP_SF_MM_EUR_10Y,2017-01-13,630.95
BOP_SF_MM_EUR_10Y,2017-01-16,621.92
BOP_SF_MM_EUR_10Y,2017-01-17,619.38
BOP_SF_MM_EUR_10Y,2017-01-18,622.07
BOP_SF_MM_EUR_10Y,2017-01-19,620.85
BOP_SF_MM_EUR_10Y,2017-01-20,622.5
BOP_SF_MM_EUR_5Y,2017-01-02,697.91
BOP_SF_MM_EUR_5Y,2017-01-03,698.07
BOP_SF_MM_EUR_5Y,2017-01-04,711.36
BOP_SF_MM_EUR_5Y,2017-01-05,698.32
BOP_SF_MM_EUR_5Y,2017-01-06,698.12
BOP_SF_MM_EUR_5Y,2017-01-09,698.76
BOP_SF_MM_EUR_5Y,2017-01-10,698.84
BOP_SF_MM_EUR_5Y,2017-01-11,692.81
BOP_SF_MM_EUR_5Y,2017-01-12,698.96
BOP_SF_MM_EUR_5Y,2017-01-13,719.25
BOP_SF_MM_EUR_5Y,2017-01-16,699.37
BOP_SF_MM_EUR_5Y,2017-01-17,694.43
BOP_SF_MM_EUR_5Y,2017-01-18,699.65
BOP_SF_MM_EUR_5Y,2017-01-19,700.04
BOP_SF_MM_EUR_5Y,2017-01-20,700.02
BOUY_SF_MM_EUR_10Y,2017-01-02,92.11
BOUY_SF_MM_EUR_10Y,2017-01-03,91.61
BOUY_SF_MM_EUR_10Y,2017-01-04,91.62
BOUY_SF_MM_EUR_10Y,2017-01-05,91.39
BOUY_SF_MM_EUR_10Y,2017-01-06,91.87
BOUY_SF_MM_EUR_10Y,2017-01-09,91.87
BOUY_SF_MM_EUR_10Y,2017-01-10,91.87
BOUY_SF_MM_EUR_10Y,2017-01-11,91.88
BOUY_SF_MM_EUR_10Y,2017-01-12,91.89
BOUY_SF_MM_EUR_10Y,2017-01-13,91.87
BOUY_SF_MM_EUR_10Y,2017-01-16,91.87
BOUY_SF_MM_EUR_10Y,2017-01-17,91.88
BOUY_SF_MM_EUR_10Y,2017-01-18,91.86
BOUY_SF_MM_EUR_10Y,2017-01-19,91.85
BOUY_SF_MM_EUR_10Y,2017-01-20,91.84
BOUY_SF_MM_EUR_5Y,2017-01-02,54.05
BOUY_SF_MM_EUR_5Y,2017-01-03,53.52
BOUY_SF_MM_EUR_5Y,2017-01-04,53.53
BOUY_SF_MM_EUR_5Y,2017-01-05,53.31
BOUY_SF_MM_EUR_5Y,2017-01-06,53.79
BOUY_SF_MM_EUR_5Y,2017-01-09,53.79
BOUY_SF_MM_EUR_5Y,2017-01-10,53.79
BOUY_SF_MM_EUR_5Y,2017-01-11,53.8
BOUY_SF_MM_EUR_5Y,2017-01-12,53.79
BOUY_SF_MM_EUR_5Y,2017-01-13,53.79
BOUY_SF_MM_EUR_5Y,2017-01-16,53.79
BOUY_SF_MM_EUR_5Y,2017-01-17,53.79
BOUY_SF_MM_EUR_5Y,2017-01-18,53.76
BOUY_SF_MM_EUR_5Y,2017-01-19,53.74
BOUY_SF_MM_EUR_5Y,2017-01-20,53.74
BP_SF_MM_EUR_10Y,2017-01-02,124.8
BP_SF_MM_EUR_10Y,2017-01-03,123.4
BP_SF_MM_EUR_10Y,2017-01-04,123.38
BP_SF_MM_EUR_10Y,2017-01-05,120.98
BP_SF_MM_EUR_10Y,2017-01-06,120.03
BP_SF_MM_EUR_10Y,2017-01-09,120.04
BP_SF_MM_EUR_10Y,2017-01-10,120.03
BP_SF_MM_EUR_10Y,2017-01-11,120.02
BP_SF_MM_EUR_10Y,2017-01-12,119.06
BP_SF_MM_EUR_10Y,2017-01-13,119.07
BP_SF_MM_EUR_10Y,2017-01-16,119.07
BP_SF_MM_EUR_10Y,2017-01-17,119.08
BP_SF_MM_EUR_10Y,2017-01-18,119.09
BP_SF_MM_EUR_10Y,2017-01-19,119.09
BP_SF_MM_EUR_10Y,2017-01-20,118.61
BP_SF_MM_EUR_5Y,2017-01-02,80.47
BP_SF_MM_EUR_5Y,2017-01-03,78.98
BP_SF_MM_EUR_5Y,2017-01-04,78.99
BP_SF_MM_EUR_5Y,2017-01-05,76.57
BP_SF_MM_EUR_5Y,2017-01-06,75.56
BP_SF_MM_EUR_5Y,2017-01-09,75.57
BP_SF_MM_EUR_5Y,2017-01-10,75.57
BP_SF_MM_EUR_5Y,2017-01-11,75.57
BP_SF_MM_EUR_5Y,2017-01-12,74.59
BP_SF_MM_EUR_5Y,2017-01-13,74.58
BP_SF_MM_EUR_5Y,2017-01-16,74.58
BP_SF_MM_EUR_5Y,2017-01-17,74.6
BP_SF_MM_EUR_5Y,2017-01-18,74.56
BP_SF_MM_EUR_5Y,2017-01-19,74.55
BP_SF_MM_EUR_5Y,2017-01-20,74.06
BPCE_SF_MM_EUR_10Y,2017-01-02,127.28
BPCE_SF_MM_EUR_10Y,2017-01-03,127.28
BPCE_SF_MM_EUR_10Y,2017-01-04,122.02
BPCE_SF_MM_EUR_10Y,2017-01-05,119.78
BPCE_SF_MM_EUR_10Y,2017-01-06,120.5
BPCE_SF_MM_EUR_10Y,2017-01-09,120.61
BPCE_SF_MM_EUR_10Y,2017-01-10,121.67
BPCE_SF_MM_EUR_10Y,2017-01-11,121.88
BPCE_SF_MM_EUR_10Y,2017-01-12,122.96
BPCE_SF_MM_EUR_10Y,2017-01-13,124.67
BPCE_SF_MM_EUR_10Y,2017-01-16,121.23
BPCE_SF_MM_EUR_10Y,2017-01-17,122.16
BPCE_SF_MM_EUR_10Y,2017-01-18,123.08
BPCE_SF_MM_EUR_10Y,2017-01-19,122.11
BPCE_SF_MM_EUR_10Y,2017-01-20,122.11
BPCE_SF_MM_EUR_5Y,2017-01-02,80.61
BPCE_SF_MM_EUR_5Y,2017-01-03,80.61
BPCE_SF_MM_EUR_5Y,2017-01-04,77.26
BPCE_SF_MM_EUR_5Y,2017-01-05,75.85
BPCE_SF_MM_EUR_5Y,2017-01-06,76.29
BPCE_SF_MM_EUR_5Y,2017-01-09,76.37
BPCE_SF_MM_EUR_5Y,2017-01-10,77.05
BPCE_SF_MM_EUR_5Y,2017-01-11,77.18
BPCE_SF_MM_EUR_5Y,2017-01-12,77.87
BPCE_SF_MM_EUR_5Y,2017-01-13,78.96
BPCE_SF_MM_EUR_5Y,2017-01-16,76.76
BPCE_SF_MM_EUR_5Y,2017-01-17,77.37
BPCE_SF_MM_EUR_5Y,2017-01-18,77.93
BPCE_SF_MM_EUR_5Y,2017-01-19,77.3
BPCE_SF_MM_EUR_5Y,2017-01-20,77.31
BPHLCR_SF_MM_EUR_10Y,2017-01-02,597.36
BPHLCR_SF_MM_EUR_10Y,2017-01-03,592.7
BPHLCR_SF_MM_EUR_10Y,2017-01-04,587.08
BPHLCR_SF_MM_EUR_10Y,2017-01-05,587.1
BPHLCR_SF_MM_EUR_10Y,2017-01-06,587.09
BPHLCR_SF_MM_EUR_10Y,2017-01-09,587.1
BPHLCR_SF_MM_EUR_10Y,2017-01-10,602.05
BPHLCR_SF_MM_EUR_10Y,2017-01-11,611.4
BPHLCR_SF_MM_EUR_10Y,2017-01-12,630.08
BPHLCR_SF_MM_EUR_10Y,2017-01-13,630.07
BPHLCR_SF_MM_EUR_10Y,2017-01-16,630.07
BPHLCR_SF_MM_EUR_10Y,2017-01-17,635.71
BPHLCR_SF_MM_EUR_10Y,2017-01-18,635.7
BPHLCR_SF_MM_EUR_10Y,2017-01-19,536.53
BPHLCR_SF_MM_EUR_10Y,2017-01-20,552.46
BPHLCR_SF_MM_EUR_5Y,2017-01-02,503.56
BPHLCR_SF_MM_EUR_5Y,2017-01-03,498.86
BPHLCR_SF_MM_EUR_5Y,2017-01-04,493.21
BPHLCR_SF_MM_EUR_5Y,2017-01-05,493.24
BPHLCR_SF_MM_EUR_5Y,2017-01-06,493.22
BPHLCR_SF_MM_EUR_5Y,2017-01-09,493.23
BPHLCR_SF_MM_EUR_5Y,2017-01-10,508.27
BPHLCR_SF_MM_EUR_5Y,2017-01-11,517.67
BPHLCR_SF_MM_EUR_5Y,2017-01-12,536.46
BPHLCR_SF_MM_EUR_5Y,2017-01-13,536.45
BPHLCR_SF_MM_EUR_5Y,2017-01-16,536.45
BPHLCR_SF_MM_EUR_5Y,2017-01-17,542.12
BPHLCR_SF_MM_EUR_5Y,2017-01-18,542.09
BPHLCR_SF_MM_EUR_5Y,2017-01-19,442.08
BPHLCR_SF_MM_EUR_5Y,2017-01-20,461.35
BPL_SF_XR_USD_10Y,2017-01-02,238.94
BPL_SF_XR_USD_10Y,2017-01-03,238.94
BPL_SF_XR_USD_10Y,2017-01-04,234.56
BPL_SF_XR_USD_10Y,2017-01-05,229.43
BPL_SF_XR_USD_10Y,2017-01-06,230.36
BPL_SF_XR_USD_10Y,2017-01-09,231.46
BPL_SF_XR_USD_10Y,2017-01-10,233.71
BPL_SF_XR_USD_10Y,2017-01-11,235.35
BPL_SF_XR_USD_10Y,2017-01-12,235.12
BPL_SF_XR_USD_10Y,2017-01-13,235.81
BPL_SF_XR_USD_10Y,2017-01-16,234.78
BPL_SF_XR_USD_10Y,2017-01-17,234.79
BPL_SF_XR_USD_10Y,2017-01-18,236.04
BPL_SF_XR_USD_10Y,2017-01-19,234.76
BPL_SF_XR_USD_10Y,2017-01-20,235.26
BPL_SF_XR_USD_5Y,2017-01-02,174.0
BPL_SF_XR_USD_5Y,2017-01-03,173.99
BPL_SF_XR_USD_5Y,2017-01-04,168.74
BPL_SF_XR_USD_5Y,2017-01-05,162.83
BPL_SF_XR_USD_5Y,2017-01-06,164.08
BPL_SF_XR_USD_5Y,2017-01-09,165.37
BPL_SF_XR_USD_5Y,2017-01-10,167.94
BPL_SF_XR_USD_5Y,2017-01-11,169.83
BPL_SF_XR_USD_5Y,2017-01-12,169.43
BPL_SF_XR_USD_5Y,2017-01-13,170.35
BPL_SF_XR_USD_5Y,2017-01-16,168.95
BPL_SF_XR_USD_5Y,2017-01-17,168.96
BPL_SF_XR_USD_5Y,2017-01-18,170.54
BPL_SF_XR_USD_5Y,2017-01-19,168.9
BPL_SF_XR_USD_5Y,2017-01-20,169.45
BQTUN_SF_CR_USD_10Y,2017-01-02,419.77
BQTUN_SF_CR_USD_10Y,2017-01-03,419.68
BQTUN_SF_CR_USD_10Y,2017-01-04,419.18
BQTUN_SF_CR_USD_10Y,2017-01-05,418.43
BQTUN_SF_CR_USD_10Y,2017-01-06,420.27
BQTUN_SF_CR_USD_10Y,2017-01-09,418.94
BQTUN_SF_CR_USD_10Y,2017-01-10,419.03
BQTUN_SF_CR_USD_10Y,2017-01-11,419.45
BQTUN_SF_CR_USD_10Y,2017-01-12,418.12
BQTUN_SF_CR_USD_10Y,2017-01-13,419.81
BQTUN_SF_CR_USD_10Y,2017-01-16,419.29
BQTUN_SF_CR_USD_10Y,2017-01-17,417.19
BQTUN_SF_CR_USD_10Y,2017-01-18,419.43
BQTUN_SF_CR_USD_10Y,2017-01-19,419.88
BQTUN_SF_CR_USD_10Y,2017-01-20,419.34
BQTUN_SF_CR_USD_5Y,2017-01-02,400.46
BQTUN_SF_CR_USD_5Y,2017-01-03,355.1
BQTUN_SF_CR_USD_5Y,2017-01-04,400.32
BQTUN_SF_CR_USD_5Y,2017-01-05,400.01
BQTUN_SF_CR_USD_5Y,2017-01-06,400.78
BQTUN_SF_CR_USD_5Y,2017-01-09,400.25
BQTUN_SF_CR_USD_5Y,2017-01-10,400.25
BQTUN_SF_CR_USD_5Y,2017-01-11,400.4
BQTUN_SF_CR_USD_5Y,2017-01-12,399.96
BQTUN_SF_CR_USD_5Y,2017-01-13,400.58
BQTUN_SF_CR_USD_5Y,2017-01-16,400.39
BQTUN_SF_CR_USD_5Y,2017-01-17,396.7
BQTUN_SF_CR_USD_5Y,2017-01-18,400.43
BQTUN_SF_CR_USD_5Y,2017-01-19,400.55
BQTUN_SF_CR_USD_5Y,2017-01-20,400.28
BREURR_SF_MM_EUR_10Y,2017-01-02,653.86
BREURR_SF_MM_EUR_10Y,2017-01-03,653.86
BREURR_SF_MM_EUR_10Y,2017-01-04,626.84
BREURR_SF_MM_EUR_10Y,2017-01-05,615.34
BREURR_SF_MM_EUR_10Y,2017-01-06,619.02
BREURR_SF_MM_EUR_10Y,2017-01-09,619.58
BREURR_SF_MM_EUR_10Y,2017-01-10,625.04
BREURR_SF_MM_EUR_10Y,2017-01-11,626.09
BREURR_SF_MM_EUR_10Y,2017-01-12,631.63
BREURR_SF_MM_EUR_10Y,2017-01-13,640.46
BREURR_SF_MM_EUR_10Y,2017-01-16,622.78
BREURR_SF_MM_EUR_10Y,2017-01-17,627.55
BREURR_SF_MM_EUR_10Y,2017-01-18,632.28
BREURR_SF_MM_EUR_10Y,2017-01-19,627.29
BREURR_SF_MM_EUR_10Y,2017-01-20,627.26
BREURR_SF_MM_EUR_5Y,2017-01-02,615.1
BREURR_SF_MM_EUR_5Y,2017-01-03,615.1
BREURR_SF_MM_EUR_5Y,2017-01-04,589.65
BREURR_SF_MM_EUR_5Y,2017-01-05,578.84
BREURR_SF_MM_EUR_5Y,2017-01-06,582.3
BREURR_SF_MM_EUR_5Y,2017-01-09,582.83
BREURR_SF_MM_EUR_5Y,2017-01-10,587.97
BREURR_SF_MM_EUR_5Y,2017-01-11,588.96
BREURR_SF_MM_EUR_5Y,2017-01-12,594.19
